time/fps,train/learning_rate,train/actor_loss,rollout/ep_rew_mean,train/n_updates,train/critic_loss,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,time/time_elapsed,time/episodes,train/ent_coef_loss
0,0.0003,-22.999279022216797,-90.03230389999999,15025,66.89918518066406,378.15,15126,0.16403694450855255,63250,40,0.3389267027378082
0,0.0003,-16.320953369140625,-83.0471797317073,15034,97.41779327392578,369.1463414634146,15135,0.16423892974853516,63340,41,0.04724627733230591
0,0.0003,-31.250822067260742,-76.93459423809523,15043,74.20909881591797,360.57142857142856,15144,0.16443616151809692,63430,42,0.7033382654190063
0,0.0003,-19.627893447875977,-69.77150946511627,15060,46.73260498046875,352.5813953488372,15161,0.165281280875206,63597,43,0.14233192801475525
0,0.0003,-18.18096923828125,-62.22397181818181,15080,59.214515686035156,345.02272727272725,15181,0.16549845039844513,63792,44,0.48736435174942017
0,0.0003,-16.298023223876953,-55.30232357777777,15090,96.38349914550781,337.5777777777778,15191,0.16566291451454163,63891,45,-0.2603553235530853
0,0.0003,-24.33867835998535,-49.13467504347825,15100,65.39005279541016,330.45652173913044,15201,0.16589725017547607,63990,46,1.057539939880371
0,0.0003,-14.134506225585938,-43.76775855319148,15176,86.44505310058594,325.0425531914894,15277,0.1681738942861557,64717,47,-0.08824803680181503
0,0.0003,-25.414714813232422,-37.540774479166664,15206,83.4163818359375,318.8958333333333,15307,0.16941635310649872,65008,48,0.3221462368965149
0,0.0003,-20.671039581298828,-31.847660612244894,15215,65.00346374511719,312.57142857142856,15316,0.16982592642307281,65098,49,0.6486096382141113
0,0.0003,-18.772167205810547,-31.52437368,15270,45.484596252441406,307.42,15371,0.1714165359735489,65629,50,0.32917311787605286
0,0.0003,-24.66124153137207,-33.17414756862745,15351,55.76146697998047,302.98039215686276,15452,0.17430832982063293,66414,51,0.3016825020313263
0,0.0003,-23.116817474365234,-29.167987019230768,15453,50.49505615234375,299.11538461538464,15554,0.1773528754711151,67404,52,0.5198132991790771
0,0.0003,-13.476187705993652,-24.619583433962262,15509,124.11256408691406,294.52830188679246,15610,0.17934860289096832,67953,53,-0.496792733669281
0,0.0003,-26.249866485595703,-19.514298425925926,15528,115.94183349609375,289.4259259259259,15629,0.17976674437522888,68156,54,0.8557859659194946
